subject_id,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00320001,163,162,1,0.9684578705726101,0.21159782156802767,0.038247525691986084,1.4686223268508911
00400001,163,161,2,0.9804532997843927,0.2112061739458899,0.026981353759765625,1.5228497982025146
00500001,163,161,2,0.9759819089002776,0.20466386571767328,0.040590643882751465,1.4795218706130981
00560001,163,161,2,0.9583844614821789,0.2000692460544443,0.05580127239227295,1.4755098819732666
00420001,163,161,2,0.9458738513890758,0.2046071642543207,0.03883624076843262,1.503311276435852
00370002,163,161,2,0.9702720302089737,0.21574961290354355,0.04743903875350952,1.5249433517456055
00820001,163,160,3,0.9853994034277275,0.2138704112126512,0.04733550548553467,1.5138050317764282
00510002,163,160,3,0.9654471840336919,0.20704154073564154,0.042798399925231934,1.5344151258468628
00430001,163,160,3,0.9652323955483735,0.2079403751807622,0.014776468276977539,1.450024962425232
00400002,163,160,3,0.9754951982619241,0.21922000999382726,0.0871344804763794,1.5114545822143555
00240001,163,159,4,0.959392097185771,0.2157433480897225,0.0697736144065857,1.5009936094284058
00370001,163,157,6,0.9599028706303948,0.20059152550207543,0.05407613515853882,1.4646036624908447
00510001,163,157,6,0.9785335914828172,0.19657743070684638,0.056111931800842285,1.5217095613479614
00320002,163,156,7,0.9810907047371735,0.21050067957797292,0.05297422409057617,1.495165467262268
00320003,163,156,7,0.9658492376083688,0.210139792230687,0.01933908462524414,1.4756855964660645
00220001,163,155,8,0.9509062496705308,0.20195354375137572,0.04995846748352051,1.4548685550689697
00720001,163,154,9,0.9807200027137447,0.19015287205471398,0.07759964466094971,1.4690666198730469
00360001,163,153,10,0.9728602349842174,0.19171100472439118,0.09549248218536377,1.471716046333313
00400003,163,153,10,0.9659625560858762,0.2117074140837724,0.04192376136779785,1.4482667446136475
00680001,163,152,11,0.931475515872075,0.17580788410036757,0.050216078758239746,1.3882477283477783
00590001,163,152,11,0.9294069255457112,0.18214139474793095,0.043425142765045166,1.3704988956451416
00490001,163,150,13,0.96990540377299,0.198010529119944,0.08228600025177002,1.474856972694397
00230001,163,143,20,0.9750750328988584,0.19495122361510298,0.07434439659118652,1.4812589883804321
00390001,163,141,22,0.9540985049595087,0.1849611586834199,0.053421854972839355,1.4633276462554932
00460001,163,140,23,0.9654895248218458,0.16859015693194532,0.021442174911499023,1.4044843912124634
00440001,163,134,29,0.9307560131939675,0.1928420426558343,0.05709528923034668,1.4161670207977295
00550001,163,132,31,0.9615684576380461,0.18690046098720636,0.04266357421875,1.4004309177398682
00350002,163,123,40,0.9383086643118767,0.19331653567754228,0.08400046825408936,1.4263405799865723
00430002,163,112,51,0.9314492885783618,0.18047547248324664,0.10402858257293701,1.3778235912322998
00350001,163,111,52,0.9494643241454909,0.18485541460659494,0.036144137382507324,1.3649739027023315
00340002,163,99,64,0.9208274669591754,0.1952527283534566,0.03651559352874756,1.353177547454834
